exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
jNU1gFQ,Outside Leg Kick Push-Up,2,body weight,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/jNU1gFQ.gif,"Step:1 Start in a push-up position with your hands slightly wider than shoulder-width apart and your feet together. | Step:2 Lower your body towards the ground by bending your elbows, keeping your back straight and core engaged. | Step:3 As you push back up, kick one leg out to the side, extending it fully and engaging your glutes. | Step:4 Return your leg to the starting position and repeat the push-up, alternating legs with each repetition. | Step:5 Continue alternating leg kicks and push-ups for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
01qpYSe,Upward Facing Dog,3,body weight,spine,"shoulders, chest",back,3,https://static.exercisedb.dev/media/01qpYSe.gif,"Step:1 Lie face down on the floor with your legs extended behind you. | Step:2 Place your hands on the floor next to your lower ribs, fingers pointing forward. | Step:3 Press your hands firmly into the floor and straighten your arms, lifting your torso and thighs off the ground. | Step:4 Roll your shoulders back and down, opening your chest and lifting your gaze towards the ceiling. | Step:5 Hold this position for a few breaths, then slowly lower your body back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
v6EKk0O,Half Knee Bends (Male) With Blunt,2,body weight,cardiovascular system,"quadriceps, hamstrings, glutes",cardio,4,https://static.exercisedb.dev/media/v6EKk0O.gif,"Step:1 Stand with your feet shoulder-width apart. | Step:2 Bend your knees and lower your body down as if you were sitting back into a chair. Emphasize blunt control. | Step:3 Keep your chest up and your weight in your heels. | Step:4 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
RrLske5,Bench Dip (Knees Bent),2,body weight,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/RrLske5.gif,"Step:1 Sit on the edge of a bench or chair with your hands gripping the edge next to your hips. | Step:2 Slide your butt off the bench and straighten your legs in front of you, keeping your heels on the ground. | Step:3 Bend your elbows and lower your body towards the ground, keeping your back close to the bench. | Step:4 Pause for a moment at the bottom, then push yourself back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
7WaDzyL,Side Hip Abduction,2,body weight,abductors,"glutes, quadriceps",upper legs,3,https://static.exercisedb.dev/media/7WaDzyL.gif,"Step:1 Stand with your feet shoulder-width apart and your hands on your hips. | Step:2 Shift your weight to one leg and lift the opposite leg out to the side, keeping it straight. | Step:3 Pause for a moment at the top, then slowly lower your leg back down to the starting position. | Step:4 Repeat on the other side. | Step:5 Continue alternating sides for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
Vvwjz6N,Glute-Ham Raise,2,body weight,hamstrings,"glutes, lower back",upper legs,3,https://static.exercisedb.dev/media/Vvwjz6N.gif,"Step:1 Adjust the glute-ham raise machine to fit your body. | Step:2 Position yourself face down on the machine with your ankles secured. | Step:3 Place your hands on your chest or cross them over your chest. | Step:4 Engage your hamstrings and glutes to lift your upper body up towards the ceiling. | Step:5 Continue lifting until your body is in a straight line from your head to your heels. | Step:6 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
hbY9wqG,Front Lever Reps,3,body weight,upper back,"core, shoulders",back,3,https://static.exercisedb.dev/media/hbY9wqG.gif,"Step:1 Hang from a pull-up bar with an overhand grip, palms facing away from you. | Step:2 Engage your core and pull your shoulder blades down and back. | Step:3 Keeping your body straight, lift your legs up until they are parallel to the ground. | Step:4 Hold this position for as long as you can, aiming for 10-20 seconds. | Step:5 Slowly lower your legs back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
tnaj0mT,Swing 360,2,body weight,cardiovascular system,"shoulders, core",cardio,3,https://static.exercisedb.dev/media/tnaj0mT.gif,"Step:1 Stand with your feet shoulder-width apart and knees slightly bent. | Step:2 Hold your arms straight out in front of you, parallel to the ground. | Step:3 Engage your core and swing your arms in a circular motion, rotating your torso as you do so. | Step:4 Continue the circular motion, swinging your arms and rotating your torso for the desired number of repetitions. | Step:5 Remember to breathe throughout the exercise.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
IBj3nsn,Quick Feet V. 2 With Bent,2,body weight,quads,"calves, hamstrings",upper legs,3,https://static.exercisedb.dev/media/IBj3nsn.gif,"Step:1 Stand with your feet shoulder-width apart and your arms by your sides. | Step:2 Begin by rapidly moving your feet up and down, as if you were running in place. | Step:3 Keep your movements quick and light, focusing on staying on the balls of your feet. | Step:4 Continue for the desired duration or number of repetitions. Emphasize bent control.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
196HJGw,Hip Raise (Bent Knee),1,body weight,abs,"glutes, hamstrings",waist,3,https://static.exercisedb.dev/media/196HJGw.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Place your hands by your sides, palms facing down. | Step:3 Engage your core and glutes, then lift your hips off the ground until your body forms a straight line from your knees to your shoulders. | Step:4 Pause for a moment at the top, then slowly lower your hips back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,9.5,7.0,5.0,3.0,3.0,1.4
HfqciZF,Straddle Maltese,2,body weight,abs,"shoulders, chest",waist,3,https://static.exercisedb.dev/media/HfqciZF.gif,"Step:1 Start by hanging from a pair of rings with your arms fully extended and your body in a straight line. | Step:2 Spread your legs wide apart, forming a straddle position. | Step:3 Engage your core and slowly lower your body until your arms are parallel to the ground. | Step:4 Hold this position for a few seconds, then push yourself back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
Sa8mzWc,Hanging Pike Weak,2,body weight,abs,"hip flexors, shoulders",waist,3,https://static.exercisedb.dev/media/Sa8mzWc.gif,"Step:1 Hang from a pull-up bar with your arms fully extended and your palms facing away from you. | Step:2 Engage your core and lift your legs up towards the bar, keeping them straight. | Step:3 Continue lifting until your body forms a 'V' shape, with your legs parallel to the ground. Emphasize weak control. | Step:4 Hold the position for a moment, then slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
AX1kB0o,Twist Hip Lift,3,body weight,glutes,"obliques, hamstrings",upper legs,3,https://static.exercisedb.dev/media/AX1kB0o.gif,"Step:1 Lie on your back with your knees bent and feet flat on the ground. | Step:2 Place your hands by your sides for support. | Step:3 Engage your glutes and lift your hips off the ground, forming a straight line from your knees to your shoulders. | Step:4 While keeping your hips lifted, twist your lower body to the right side, bringing your knees towards the ground. | Step:5 Return to the starting position and repeat the twist to the left side. | Step:6 Continue alternating twists for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
O3INw8V,Improved Sphinx,2,body weight,spine,"glutes, hamstrings",back,3,https://static.exercisedb.dev/media/O3INw8V.gif,"Step:1 Lie face down on the ground with your forearms flat on the floor, elbows directly under your shoulders. | Step:2 Engage your core and lift your chest off the ground, keeping your forearms and toes on the floor. | Step:3 Hold this position for a few seconds, making sure to keep your neck in a neutral position. | Step:4 Slowly lower your chest back down to the starting position. Emphasize improved control. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
11wrviz,Isometric Wipers,3,body weight,pectorals,"shoulders, triceps, core",chest,4,https://static.exercisedb.dev/media/11wrviz.gif,"Step:1 Start by lying flat on your back on a mat or bench. | Step:2 Extend your arms straight out to the sides, perpendicular to your body. | Step:3 Engage your core and lift both legs off the ground, keeping them together and straight. | Step:4 Slowly lower your legs to one side, aiming to touch the ground with your feet while maintaining control. | Step:5 Pause for a moment, then use your core to lift your legs back to the starting position. | Step:6 Repeat the movement, this time lowering your legs to the opposite side. | Step:7 Continue alternating sides for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
RtyAsy1,Arms Apart Circular Toe Touch (Male),2,body weight,glutes,"hamstrings, quadriceps, calves",upper legs,4,https://static.exercisedb.dev/media/RtyAsy1.gif,"Step:1 Stand with your feet shoulder-width apart and arms extended to the sides. | Step:2 Keeping your legs straight, bend forward at the waist and reach down towards your toes with your right hand. | Step:3 As you reach down, simultaneously lift your left leg straight up behind you, maintaining balance. | Step:4 Return to the starting position and repeat the movement with your left hand reaching towards your toes and your right leg lifting up behind you. | Step:5 Continue alternating sides for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
bmwlYvD,Gorilla Chin,3,body weight,abs,"forearms, biceps",waist,3,https://static.exercisedb.dev/media/bmwlYvD.gif,"Step:1 Stand with your feet shoulder-width apart and your knees slightly bent. | Step:2 Grasp a pull-up bar with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Hang from the bar with your arms fully extended and your palms facing away from you. | Step:4 Engage your core and pull your body up towards the bar, bringing your chin above the bar. | Step:5 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
MDFxU4b,Quads Complex,4,body weight,quads,"hamstrings, glutes",upper legs,3,https://static.exercisedb.dev/media/MDFxU4b.gif,Step:1 Stand with your feet shoulder-width apart. | Step:2 Lower your body by bending your knees and pushing your hips back as if sitting on a chair. | Step:3 Keep your chest up and your back straight. | Step:4 Lower yourself until your thighs are parallel to the ground. | Step:5 Push through your heels to return to the starting position. Emphasize complex control. | Step:6 Repeat for the desired number of repetitions.,0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,5.5,6.0,6.0,7.0,6.0,1.4
GdMa1ET,Incline Scapula Push Up,3,body weight,serratus anterior,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/GdMa1ET.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Place your hands on the bench slightly wider than shoulder-width apart. | Step:3 Position your feet on the ground, hip-width apart. | Step:4 Lower your chest towards the bench, keeping your elbows tucked in. | Step:5 As you lower, retract your shoulder blades, squeezing your scapulae together. | Step:6 Push through your palms to extend your arms and return to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
LQFOrMn,Chest Dip On Straight Bar,2,body weight,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/LQFOrMn.gif,Step:1 Grab the parallel bars with your palms facing down and your arms fully extended. | Step:2 Bend your knees and cross your ankles. | Step:3 Lower your body by bending your arms until your shoulders are below your elbows. | Step:4 Push yourself back up to the starting position by straightening your arms. | Step:5 Repeat for the desired number of repetitions.,0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
I4hDWkc,Push-Up,2,body weight,pectorals,"triceps, deltoids, core",chest,4,https://static.exercisedb.dev/media/I4hDWkc.gif,"Step:1 Start in a high plank position with your hands slightly wider than shoulder-width apart and your feet together. | Step:2 Engage your core and lower your body towards the ground by bending your elbows, keeping your body in a straight line. | Step:3 Pause for a moment when your chest is just above the ground, then push yourself back up to the starting position by straightening your arms. | Step:4 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
WFucoe6,Hanging Straight Twisting Leg Hip Raise With Compound,2,body weight,abs,"obliques, hip flexors",waist,3,https://static.exercisedb.dev/media/WFucoe6.gif,"Step:1 Hang from a pull-up bar with your arms fully extended and your legs straight. | Step:2 Engage your core and lift your legs up towards your chest, keeping them straight. Perform with compound intensity. | Step:3 Once your legs are parallel to the ground, twist your hips to one side, bringing your legs towards that side. | Step:4 Pause for a moment, then return to the starting position. | Step:5 Repeat the movement, but this time twist your hips to the opposite side. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
