exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
HJ63mSO,Barbell Lying Close-Grip Triceps Extension,2,barbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/HJ63mSO.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your head at the end of the bench. | Step:2 Grasp the barbell with a close grip, hands shoulder-width apart, palms facing up. | Step:3 Extend your arms fully, lifting the barbell above your chest. | Step:4 Keeping your upper arms stationary, slowly lower the barbell towards your forehead by bending your elbows. | Step:5 Pause for a moment at the bottom, then extend your arms back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
faHKVkK,Barbell Standing Wide Grip Biceps Curl,2,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/faHKVkK.gif,"Step:1 Stand with your feet shoulder-width apart and hold a barbell with an underhand grip, hands wider than shoulder-width apart. | Step:2 Keep your back straight and your elbows close to your torso. | Step:3 Exhale and curl the barbell up towards your shoulders, keeping your upper arms stationary. | Step:4 Pause for a moment at the top, squeezing your biceps. | Step:5 Inhale and slowly lower the barbell back to the starting position, fully extending your arms. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
4LIG9xr,Barbell Reverse Preacher Curl,2,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/4LIG9xr.gif,"Step:1 Sit on a preacher bench with your chest against the pad and your arms extended straight down, holding a barbell with an overhand grip. | Step:2 Keeping your upper arms stationary, exhale and curl the barbell upward while contracting your biceps. | Step:3 Continue to raise the barbell until your biceps are fully contracted and the barbell is at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly lower the barbell back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
XVzF3iZ,Dumbbell Lying Supine Biceps Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/XVzF3iZ.gif,"Step:1 Lie flat on a bench with your back and head supported, and your feet flat on the ground. | Step:2 Hold a dumbbell in each hand with your palms facing up and your arms fully extended. | Step:3 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:4 Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
EmlJR2y,Dumbbell Standing One Arm Curl Over Incline Bench,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/EmlJR2y.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in one hand. | Step:2 Place your other hand on an incline bench for support. | Step:3 Keeping your upper arm stationary, curl the dumbbell towards your shoulder by contracting your biceps. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
IENzBdA,Barbell Drag Curl,1,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/IENzBdA.gif,"Step:1 Stand with your feet shoulder-width apart and hold a barbell with an underhand grip, palms facing up. | Step:2 Let the barbell hang at arm's length in front of your thighs. | Step:3 Keeping your upper arms stationary, curl the barbell up towards your chest by contracting your biceps. | Step:4 Pause for a moment at the top, then slowly lower the barbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,7.0,5.0,4.0,4.0,2.9
Y5X65IB,Ez Barbell Reverse Grip Curl,2,ez barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/Y5X65IB.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold the ez barbell with an underhand grip. | Step:2 Keep your elbows close to your torso and your upper arms stationary throughout the exercise. | Step:3 Curl the barbell upwards by contracting your biceps, while exhaling. | Step:4 Continue to raise the barbell until your biceps are fully contracted and the barbell is at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Slowly begin to bring the barbell back to the starting position as you inhale. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
kmVVAfu,Band Concentration Curl,2,band,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/kmVVAfu.gif,"Step:1 Sit on a bench or chair with your legs spread apart and your feet flat on the ground. | Step:2 Hold one end of the band in your hand and step on the other end with your foot on the same side. | Step:3 Lean forward slightly and rest your elbow on the inside of your thigh, just above the knee. | Step:4 With your palm facing up, slowly curl your hand towards your shoulder, keeping your upper arm stationary. | Step:5 Pause for a moment at the top, then slowly lower your hand back down to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
BU15nH4,Dumbbell Alternate Biceps Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/BU15nH4.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing forward and arms fully extended. | Step:2 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:3 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions, alternating arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
LWuA3aZ,Barbell Standing Reverse Grip Curl,2,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/LWuA3aZ.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold a barbell with an underhand grip, palms facing up. | Step:2 Keep your elbows close to your torso and your upper arms stationary. | Step:3 Exhale and curl the weights while contracting your biceps, bringing the barbell as close to your shoulders as possible. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly lower the barbell back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
TiaZTxx,Dumbbell Seated Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/TiaZTxx.gif,"Step:1 Sit on a bench with your feet flat on the ground and a dumbbell in each hand, palms facing forward. | Step:2 Keep your back straight and your elbows close to your torso. | Step:3 Exhale and curl the dumbbells up towards your shoulders, contracting your biceps. | Step:4 Pause for a moment at the top, then inhale and slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
W6PxUkg,Dumbbell Kickback,3,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/W6PxUkg.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:3 Bring your upper arms close to your sides, with your elbows bent at a 90-degree angle. | Step:4 Extend your arms straight back, squeezing your triceps at the top of the movement. | Step:5 Pause for a moment, then slowly lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.5,7.0,7.0,6.0,5.0,2.9
s999Hdo,Dumbbell One Arm Seated Bicep Curl On Exercise Ball,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/s999Hdo.gif,"Step:1 Sit on an exercise ball with your feet flat on the ground and your back straight. | Step:2 Hold a dumbbell in one hand with your palm facing up and your arm fully extended. | Step:3 Keeping your upper arm stationary, curl the dumbbell towards your shoulder by contracting your biceps. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
V4ryaZa,Ez Barbell Close-Grip Curl,1,ez barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/V4ryaZa.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold the ez barbell with an underhand grip, hands shoulder-width apart. | Step:2 Keep your elbows close to your torso and your upper arms stationary throughout the movement. | Step:3 Curl the barbell up towards your shoulders, contracting your biceps. | Step:4 Pause for a moment at the top, then slowly lower the barbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.0,7.0,5.0,3.0,3.0,2.9
nnmCTLN,Lever Kneeling Leg Curl,2,leverage machine,hamstrings,glutes,upper legs,2,https://static.exercisedb.dev/media/nnmCTLN.gif,"Step:1 Adjust the machine to fit your body and select the desired weight. | Step:2 Kneel on the machine facing downwards, with your knees resting on the pad and your feet secured under the footpads. | Step:3 Grasp the handles or the sides of the machine for stability. | Step:4 Keeping your upper body stationary, exhale and curl your legs up towards your glutes by flexing your knees. | Step:5 Pause for a moment at the top of the movement, squeezing your hamstrings. | Step:6 Inhale and slowly lower your legs back to the starting position, fully extending your knees. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
OTgkHwR,Dumbbell Decline Triceps Extension,1,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/OTgkHwR.gif,"Step:1 Lie on a decline bench with your head lower than your feet and hold a dumbbell in each hand, palms facing each other. | Step:2 Extend your arms fully, keeping your elbows close to your head. | Step:3 Lower the dumbbells slowly behind your head, bending your elbows. | Step:4 Pause for a moment, then raise the dumbbells back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
HYe1ZqR,Dumbbell Incline Fly On Exercise Ball,3,dumbbell,pectorals,shoulders,chest,2,https://static.exercisedb.dev/media/HYe1ZqR.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Sit on an exercise ball and roll forward until your upper back is resting on the incline bench. | Step:3 Hold a dumbbell in each hand with your palms facing each other and your arms extended above your chest. | Step:4 Lower the dumbbells out to the sides in a wide arc until you feel a stretch in your chest. | Step:5 Pause for a moment, then squeeze your chest muscles to bring the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.5,7.0,7.0,6.0,5.0,2.9
otqIxU4,Cable Lying Bicep Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/otqIxU4.gif,"Step:1 Attach a straight bar to a low pulley cable machine. | Step:2 Lie face up on a flat bench with your feet flat on the ground. | Step:3 Grasp the bar with an underhand grip, hands shoulder-width apart. | Step:4 Extend your arms fully, keeping your elbows close to your sides. | Step:5 Keeping your upper arms stationary, exhale and curl the bar up towards your shoulders. | Step:6 Pause for a moment at the top, squeezing your biceps. | Step:7 Inhale and slowly lower the bar back to the starting position, fully extending your arms. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
eOG0r6v,Cable Reverse Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/eOG0r6v.gif,"Step:1 Attach a straight bar to a low pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart and your knees slightly bent. | Step:3 Grasp the bar with an underhand grip, hands shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary throughout the exercise. | Step:5 Exhale and curl the bar up towards your shoulders, contracting your biceps. | Step:6 Pause for a moment at the top, squeezing your biceps. | Step:7 Inhale and slowly lower the bar back to the starting position, fully extending your arms. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
ae9UoXQ,Dumbbell Incline Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/ae9UoXQ.gif,"Step:1 Set an incline bench to a 45-degree angle and sit on it with a dumbbell in each hand, palms facing forward. | Step:2 Rest your upper arms on the incline bench and let your elbows hang down, fully extending your arms. | Step:3 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:4 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
y5U5B9Y,Dumbbell Zottman Preacher Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/y5U5B9Y.gif,"Step:1 Sit on a preacher bench with a dumbbell in each hand, palms facing up and elbows resting on the pad. | Step:2 Curl the dumbbells up towards your shoulders, keeping your upper arms stationary and your palms facing up. | Step:3 At the top of the curl, rotate your wrists so that your palms are facing down. | Step:4 Slowly lower the dumbbells back down to the starting position, rotating your wrists back to the starting position as you do so. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
